"ид_события","ид_канала_данных","дата","время","тревожное","значение_датчика"
4524386384,196762,"2026-08-01","05:34:51",false,"0.00"
4524386405,196789,"2026-08-01","05:34:52",false,"0.01"
4524386416,196774,"2026-08-01","05:34:53",false,"0.01"
4524386427,196762,"2026-08-01","05:34:53",false,"0.01"
4524386435,196789,"2026-08-01","05:34:54",false,"0.00"
4524386431,196771,"2026-08-01","05:34:54",false,"0.00"
4524386453,196755,"2026-08-01","05:34:55",false,"0.00"
4524386454,196762,"2026-08-01","05:34:55",false,"0.00"
4524386447,196774,"2026-08-01","05:34:55",false,"0.00"
4524386463,196775,"2026-08-01","05:34:56",false,"0.03"
4524386467,196764,"2026-08-01","05:34:56",false,"0.01"
4524386496,196779,"2026-08-01","05:34:58",false,"0.00"
4524386499,196789,"2026-08-01","05:34:58",false,"0.01"
4524386509,196741,"2026-08-01","05:34:59",false,"0.01"
4524386528,196789,"2026-08-01","05:35:00",false,"0.00"
4524386545,196741,"2026-08-01","05:35:01",false,"0.00"
4524386561,196789,"2026-08-01","05:35:02",false,"0.01"
4524386555,196768,"2026-08-01","05:35:02",false,"0.01"
4524386559,196785,"2026-08-01","05:35:02",false,"0.01"
4524386574,196780,"2026-08-01","05:35:03",false,"0.00"
4524386599,196789,"2026-08-01","05:35:04",false,"0.00"
4524386594,196768,"2026-08-01","05:35:04",false,"0.00"
4524386633,196780,"2026-08-01","05:35:06",false,"0.01"
4524386643,196756,"2026-08-01","05:35:07",false,"0.00"
4524386642,196789,"2026-08-01","05:35:07",false,"0.01"
4524386682,196785,"2026-08-01","05:35:09",false,"0.00"
4524386693,196741,"2026-08-01","05:35:10",false,"0.01"
4524386736,196741,"2026-08-01","05:35:13",false,"0.00"
4524386774,196771,"2026-08-01","05:35:15",false,"0.01"
4524386819,196771,"2026-08-01","05:35:18",false,"0.00"
4524386842,196756,"2026-08-01","05:35:19",false,"0.01"
4524386895,196743,"2026-08-01","05:35:22",false,"0.01"
4524386950,196756,"2026-08-01","05:35:25",false,"0.00"
4524386942,196783,"2026-08-01","05:35:25",false,"0.01"
4524386959,196775,"2026-08-01","05:35:26",false,"0.00"
4524387019,196743,"2026-08-01","05:35:30",false,"0.00"
4524387046,196777,"2026-08-01","05:35:32",false,"0.01"
4524387051,196743,"2026-08-01","05:35:32",false,"0.01"
4524387066,196728,"2026-08-01","05:35:33",false,"0.01"
4524387083,196725,"2026-08-01","05:35:34",false,"0.01"
4524387082,196792,"2026-08-01","05:35:34",false,"0.01"
4524387097,196764,"2026-08-01","05:35:35",false,"0.00"
4524387142,196728,"2026-08-01","05:35:37",false,"0.00"
4524387160,196789,"2026-08-01","05:35:38",false,"0.00"
4524387161,196792,"2026-08-01","05:35:38",false,"0.00"
4524387154,196768,"2026-08-01","05:35:38",false,"0.01"
4524387173,196783,"2026-08-01","05:35:39",false,"0.00"
4524387176,196796,"2026-08-01","05:35:39",false,"0.00"
4524387241,196775,"2026-08-01","05:35:42",false,"0.01"
4524387246,196728,"2026-08-01","05:35:43",false,"0.01"
4524387287,196768,"2026-08-01","05:35:44",false,"0.00"
4524387289,196775,"2026-08-01","05:35:44",false,"0.00"
4524387336,196777,"2026-08-01","05:35:47",false,"0.00"
4524387401,196736,"2026-08-01","05:35:51",false,"0.01"
4524387395,196780,"2026-08-01","05:35:51",false,"0.00"
4524387439,196775,"2026-08-01","05:35:53",false,"0.01"
4524387463,196740,"2026-08-01","05:35:54",false,"0.01"
4524387477,196780,"2026-08-01","05:35:55",false,"0.01"
4524387481,196785,"2026-08-01","05:35:55",false,"0.01"
4524387483,196790,"2026-08-01","05:35:55",false,"0.01"
4524387514,196790,"2026-08-01","05:35:57",false,"0.00"
4524387512,196780,"2026-08-01","05:35:57",false,"0.00"
4524387507,196745,"2026-08-01","05:35:57",false,"0.01"
4524387529,196740,"2026-08-01","05:35:58",false,"0.00"
4524387527,196777,"2026-08-01","05:35:58",false,"0.01"
4524387536,196745,"2026-08-01","05:35:59",false,"0.00"
4524387546,196793,"2026-08-01","05:35:59",false,"0.01"
4524387547,196727,"2026-08-01","05:35:59",false,"0.01"
4524387580,196723,"2026-08-01","05:36:01",false,"0.01"
4524387583,196755,"2026-08-01","05:36:01",false,"0.01"
4524387596,196726,"2026-08-01","05:36:02",false,"0.01"
4524387598,196759,"2026-08-01","05:36:02",false,"0.03"
4524387594,196743,"2026-08-01","05:36:02",false,"0.00"
4524387586,196777,"2026-08-01","05:36:02",false,"0.00"
4524387635,196780,"2026-08-01","05:36:05",false,"0.01"
4524387650,196759,"2026-08-01","05:36:06",false,"0.00"
4524387659,196780,"2026-08-01","05:36:07",false,"0.00"
4524387662,196755,"2026-08-01","05:36:07",false,"0.00"
4524387693,196793,"2026-08-01","05:36:09",false,"0.00"
4524387690,196780,"2026-08-01","05:36:09",false,"0.01"
4524387711,196727,"2026-08-01","05:36:10",false,"0.00"
4524387723,196780,"2026-08-01","05:36:11",false,"0.00"
4524387721,196779,"2026-08-01","05:36:11",false,"0.01"
4524387752,196779,"2026-08-01","05:36:13",false,"0.00"
4524387766,196756,"2026-08-01","05:36:15",false,"0.01"
4524387837,196780,"2026-08-01","05:36:18",false,"0.01"
4524387812,196740,"2026-08-01","05:36:18",false,"0.01"
4524387843,196727,"2026-08-01","05:36:19",false,"0.01"
4524387849,196784,"2026-08-01","05:36:19",false,"0.01"
4524387865,196780,"2026-08-01","05:36:20",false,"0.00"
4524387858,196759,"2026-08-01","05:36:20",false,"0.03"
4524387867,196784,"2026-08-01","05:36:20",false,"0.00"
4524387876,196725,"2026-08-01","05:36:21",false,"0.00"
4524387877,196727,"2026-08-01","05:36:21",false,"0.00"
4524387875,196790,"2026-08-01","05:36:21",false,"0.01"
4524387890,196740,"2026-08-01","05:36:22",false,"0.00"
4524387894,196759,"2026-08-01","05:36:22",false,"0.00"
4524387905,196741,"2026-08-01","05:36:23",false,"0.01"
4524387925,196745,"2026-08-01","05:36:24",false,"0.01"
4524387958,196741,"2026-08-01","05:36:27",false,"0.00"
4524387951,196780,"2026-08-01","05:36:27",false,"0.01"
4524387957,196790,"2026-08-01","05:36:27",false,"0.00"
4524387965,196779,"2026-08-01","05:36:28",false,"0.01"
4524388025,196756,"2026-08-01","05:36:31",false,"0.00"
4524388018,196780,"2026-08-01","05:36:31",false,"0.00"
4524388053,196739,"2026-08-01","05:36:33",false,"0.01"
4524388049,196775,"2026-08-01","05:36:33",false,"0.00"
4524388062,196779,"2026-08-01","05:36:34",false,"0.00"
4524388088,196779,"2026-08-01","05:36:36",false,"0.01"
4524388108,196739,"2026-08-01","05:36:37",false,"0.00"
4524388109,196733,"2026-08-01","05:36:37",false,"0.01"
4524388140,196739,"2026-08-01","05:36:39",false,"0.01"
4524388158,196785,"2026-08-01","05:36:40",false,"0.00"
4524388188,196736,"2026-08-01","05:36:42",false,"0.00"
4524388204,196728,"2026-08-01","05:36:43",false,"0.00"
4524388232,196780,"2026-08-01","05:36:45",false,"0.01"
4524388268,196780,"2026-08-01","05:36:47",false,"0.00"
4524388285,196768,"2026-08-01","05:36:48",false,"0.01"
4524388283,196745,"2026-08-01","05:36:48",false,"0.00"
4524388291,196739,"2026-08-01","05:36:49",false,"0.00"
4524388346,196723,"2026-08-01","05:36:52",false,"0.00"
4524388404,196745,"2026-08-01","05:36:56",false,"0.01"
4524388447,196739,"2026-08-01","05:36:59",false,"0.01"
4524388450,196793,"2026-08-01","05:36:59",false,"0.01"
4524388458,196768,"2026-08-01","05:37:00",false,"0.00"
4524388477,196728,"2026-08-01","05:37:01",false,"0.01"
4524388478,196739,"2026-08-01","05:37:01",false,"0.00"
4524388504,196728,"2026-08-01","05:37:03",false,"0.00"
4524388498,196745,"2026-08-01","05:37:03",false,"0.00"
4524388521,196726,"2026-08-01","05:37:04",false,"0.00"
4524388539,196741,"2026-08-01","05:37:05",false,"0.01"
4524388556,196783,"2026-08-01","05:37:06",false,"0.01"
4524388572,196772,"2026-08-01","05:37:07",false,"0.01"
4524388577,196756,"2026-08-01","05:37:07",false,"0.01"
4524388576,196727,"2026-08-01","05:37:07",false,"0.01"
4524388593,196771,"2026-08-01","05:37:08",false,"0.01"
4524388611,196728,"2026-08-01","05:37:09",false,"0.01"
4524388612,196756,"2026-08-01","05:37:09",false,"0.00"
4524388623,196771,"2026-08-01","05:37:10",false,"0.00"
4524388648,196733,"2026-08-01","05:37:11",false,"0.00"
4524388640,196750,"2026-08-01","05:37:11",false,"0.01"
4524388676,196750,"2026-08-01","05:37:13",false,"0.00"
4524388730,196772,"2026-08-01","05:37:16",false,"0.00"
4524388740,196726,"2026-08-01","05:37:17",false,"0.01"
4524388752,196741,"2026-08-01","05:37:18",false,"0.00"
4524388774,196779,"2026-08-01","05:37:19",false,"0.00"
4524388773,196750,"2026-08-01","05:37:19",false,"0.01"
4524388795,196726,"2026-08-01","05:37:21",false,"0.00"
4524388811,196780,"2026-08-01","05:37:21",false,"0.01"
4524388797,196756,"2026-08-01","05:37:21",false,"0.01"
4524388826,196728,"2026-08-01","05:37:23",false,"0.02"
4524388859,196793,"2026-08-01","05:37:25",false,"0.00"
4524388860,196728,"2026-08-01","05:37:25",false,"0.01"
4524388928,196728,"2026-08-01","05:37:31",false,"0.02"
4524388926,196725,"2026-08-01","05:37:31",false,"0.01"
4524388978,196727,"2026-08-01","05:37:35",false,"0.00"
4524388979,196728,"2026-08-01","05:37:35",false,"0.03"
4524389014,196756,"2026-08-01","05:37:37",false,"0.00"
4524389013,196728,"2026-08-01","05:37:37",false,"0.02"
4524389012,196727,"2026-08-01","05:37:37",false,"0.01"
4524389028,196743,"2026-08-01","05:37:38",false,"0.01"
4524389041,196755,"2026-08-01","05:37:39",false,"0.01"
4524389040,196727,"2026-08-01","05:37:39",false,"0.00"
4524389067,196774,"2026-08-01","05:37:41",false,"0.01"
4524389109,196739,"2026-08-01","05:37:44",false,"0.01"
4524389110,196728,"2026-08-01","05:37:44",false,"0.04"
4524389136,196728,"2026-08-01","05:37:46",false,"0.02"
4524389137,196732,"2026-08-01","05:37:46",false,"0.01"
4524389148,196765,"2026-08-01","05:37:46",false,"0.01"
4524389135,196739,"2026-08-01","05:37:46",false,"0.00"
4524389158,196743,"2026-08-01","05:37:47",false,"0.02"
4524389173,196728,"2026-08-01","05:37:48",false,"0.03"
4524389172,196739,"2026-08-01","05:37:48",false,"0.01"
4524389198,196780,"2026-08-01","05:37:49",false,"0.00"
4524389203,196732,"2026-08-01","05:37:50",false,"0.00"
4524389216,196743,"2026-08-01","05:37:51",false,"0.01"
4524389239,196780,"2026-08-01","05:37:51",false,"0.01"
4524389243,196728,"2026-08-01","05:37:52",false,"0.01"
4524389265,196783,"2026-08-01","05:37:53",false,"0.00"
4524389264,196780,"2026-08-01","05:37:53",false,"0.00"
4524389269,196728,"2026-08-01","05:37:54",false,"0.00"
4524389285,196756,"2026-08-01","05:37:55",false,"0.01"
4524389279,196743,"2026-08-01","05:37:55",false,"0.02"
4524389298,196755,"2026-08-01","05:37:56",false,"0.00"
4524389324,196783,"2026-08-01","05:37:57",false,"0.01"
4524389317,196756,"2026-08-01","05:37:57",false,"0.00"
4524389323,196780,"2026-08-01","05:37:57",false,"0.01"
4524389326,196774,"2026-08-01","05:37:58",false,"0.02"
4524389352,196783,"2026-08-01","05:38:00",false,"0.00"
4524389355,196759,"2026-08-01","05:38:00",false,"0.03"
4524389374,196736,"2026-08-01","05:38:01",false,"0.01"
4524389381,196783,"2026-08-01","05:38:02",false,"0.01"
4524389386,196759,"2026-08-01","05:38:02",false,"0.00"
4524389397,196774,"2026-08-01","05:38:03",false,"0.01"
4524389414,196750,"2026-08-01","05:38:04",false,"0.00"
4524389432,196729,"2026-08-01","05:38:05",false,"0.01"
4524389436,196750,"2026-08-01","05:38:05",false,"0.01"
4524389431,196736,"2026-08-01","05:38:05",false,"0.02"
4524389446,196732,"2026-08-01","05:38:06",false,"0.01"
4524389453,196736,"2026-08-01","05:38:07",false,"0.01"
4524389510,196723,"2026-08-01","05:38:11",false,"0.01"
4524389503,196765,"2026-08-01","05:38:11",false,"0.00"
4524389511,196729,"2026-08-01","05:38:11",false,"0.00"
4524389553,196729,"2026-08-01","05:38:13",false,"0.01"
4524389561,196750,"2026-08-01","05:38:14",false,"0.00"
4524389579,196750,"2026-08-01","05:38:15",false,"0.02"
4524389605,196774,"2026-08-01","05:38:17",false,"0.00"
4524389603,196750,"2026-08-01","05:38:17",false,"0.01"
4524389595,196732,"2026-08-01","05:38:17",false,"0.00"
4524389612,196723,"2026-08-01","05:38:18",false,"0.00"
4524389641,196780,"2026-08-01","05:38:19",false,"0.00"
4524389646,196763,"2026-08-01","05:38:20",false,"0.01"
4524389643,196723,"2026-08-01","05:38:20",false,"0.01"
4524389682,196780,"2026-08-01","05:38:21",false,"0.01"
4524389660,196726,"2026-08-01","05:38:21",false,"0.01"
4524389685,196731,"2026-08-01","05:38:22",false,"0.01"
4524389718,196780,"2026-08-01","05:38:23",false,"0.00"
4524389745,196750,"2026-08-01","05:38:25",false,"0.00"
4524389761,196767,"2026-08-01","05:38:26",false,"0.01"
4524389787,196762,"2026-08-01","05:38:28",false,"0.01"
4524389779,196733,"2026-08-01","05:38:28",false,"0.01"
4524389796,196767,"2026-08-01","05:38:29",false,"0.00"
4524389801,196743,"2026-08-01","05:38:29",false,"0.00"
4524389797,196771,"2026-08-01","05:38:29",false,"0.01"
4524389815,196731,"2026-08-01","05:38:30",false,"0.00"
4524389823,196771,"2026-08-01","05:38:31",false,"0.00"
4524389830,196725,"2026-08-01","05:38:31",false,"0.00"
4524389822,196767,"2026-08-01","05:38:31",false,"0.01"
4524389843,196762,"2026-08-01","05:38:32",false,"0.00"
4524389856,196780,"2026-08-01","05:38:33",false,"0.01"
4524389892,196767,"2026-08-01","05:38:35",false,"0.00"
4524389891,196780,"2026-08-01","05:38:35",false,"0.00"
4524389912,196771,"2026-08-01","05:38:36",false,"0.01"
4524389939,196726,"2026-08-01","05:38:37",false,"0.00"
4524389953,196731,"2026-08-01","05:38:38",false,"0.01"
4524389954,196732,"2026-08-01","05:38:38",false,"0.01"
4524389946,196767,"2026-08-01","05:38:38",false,"0.01"
4524389967,196729,"2026-08-01","05:38:39",false,"0.00"
4524389966,196736,"2026-08-01","05:38:39",false,"0.00"
4524389972,196771,"2026-08-01","05:38:40",false,"0.00"
4524389993,196725,"2026-08-01","05:38:41",false,"0.01"
4524389994,196733,"2026-08-01","05:38:41",false,"0.00"
4524390007,196738,"2026-08-01","05:38:42",false,"0.01"
4524390005,196779,"2026-08-01","05:38:42",false,"0.01"
4524390023,196738,"2026-08-01","05:38:43",false,"0.00"
4524390024,196727,"2026-08-01","05:38:43",false,"0.01"
4524390044,196771,"2026-08-01","05:38:44",false,"0.01"
4524390066,196739,"2026-08-01","05:38:45",false,"0.00"
4524390060,196780,"2026-08-01","05:38:45",false,"0.01"
4524390090,196726,"2026-08-01","05:38:46",false,"0.01"
4524390101,196780,"2026-08-01","05:38:47",false,"0.00"
4524390148,196771,"2026-08-01","05:38:50",false,"0.00"
4524390179,196771,"2026-08-01","05:38:52",false,"0.01"
4524390189,196726,"2026-08-01","05:38:53",false,"0.00"
4524390239,196785,"2026-08-01","05:38:56",false,"0.01"
4524390240,196729,"2026-08-01","05:38:56",false,"0.01"
4524390255,196767,"2026-08-01","05:38:56",false,"0.00"
4524390263,196726,"2026-08-01","05:38:57",false,"0.01"
4524390280,196731,"2026-08-01","05:38:58",false,"0.00"
4524390309,196783,"2026-08-01","05:38:59",false,"0.00"
4524390291,196764,"2026-08-01","05:38:59",false,"0.01"
4524390314,196729,"2026-08-01","05:39:00",false,"0.00"
4524390329,196775,"2026-08-01","05:39:00",false,"0.01"
4524390312,196728,"2026-08-01","05:39:00",false,"0.01"
4524390315,196731,"2026-08-01","05:39:00",false,"0.01"
4524390336,196785,"2026-08-01","05:39:01",false,"0.00"
4524390345,196731,"2026-08-01","05:39:02",false,"0.00"
4524390350,196772,"2026-08-01","05:39:03",false,"0.01"
4524390349,196768,"2026-08-01","05:39:03",false,"0.01"
4524390366,196728,"2026-08-01","05:39:04",false,"0.00"
4524390367,196731,"2026-08-01","05:39:04",false,"0.01"
4524390381,196728,"2026-08-01","05:39:05",false,"0.01"
4524390389,196723,"2026-08-01","05:39:06",false,"0.00"
4524390426,196768,"2026-08-01","05:39:09",false,"0.00"
4524390448,196723,"2026-08-01","05:39:10",false,"0.01"
4524390465,196726,"2026-08-01","05:39:11",false,"0.00"
4524390455,196768,"2026-08-01","05:39:11",false,"0.01"
4524390459,196775,"2026-08-01","05:39:11",false,"0.00"
4524390463,196723,"2026-08-01","05:39:11",false,"0.00"
4524390468,196763,"2026-08-01","05:39:11",false,"0.02"
4524390479,196744,"2026-08-01","05:39:12",false,"0.01"
4524390509,196785,"2026-08-01","05:39:13",false,"0.01"
4524390497,196768,"2026-08-01","05:39:13",false,"0.00"
4524390503,196775,"2026-08-01","05:39:13",false,"0.01"
4524390525,196744,"2026-08-01","05:39:14",false,"0.00"
4524390545,196728,"2026-08-01","05:39:15",false,"0.00"
4524390543,196723,"2026-08-01","05:39:15",false,"0.01"
4524390541,196763,"2026-08-01","05:39:15",false,"0.00"
4524390546,196729,"2026-08-01","05:39:15",false,"0.01"
4524390556,196783,"2026-08-01","05:39:16",false,"0.01"
4524390589,196731,"2026-08-01","05:39:17",false,"0.00"
4524390587,196729,"2026-08-01","05:39:17",false,"0.00"
4524390584,196789,"2026-08-01","05:39:17",false,"0.01"
4524390603,196771,"2026-08-01","05:39:18",false,"0.00"
4524390608,196744,"2026-08-01","05:39:18",false,"0.01"
4524390602,196783,"2026-08-01","05:39:18",false,"0.00"
4524390600,196777,"2026-08-01","05:39:18",false,"0.01"
4524390629,196729,"2026-08-01","05:39:19",false,"0.01"
4524390631,196756,"2026-08-01","05:39:20",false,"0.01"
4524390687,196726,"2026-08-01","05:39:23",false,"0.01"
4524390711,196760,"2026-08-01","05:39:24",false,"0.01"
4524390709,196756,"2026-08-01","05:39:24",false,"0.00"
4524390740,196726,"2026-08-01","05:39:25",false,"0.00"
4524390760,196756,"2026-08-01","05:39:26",false,"0.01"
4524390807,196775,"2026-08-01","05:39:28",false,"0.00"
4524390796,196790,"2026-08-01","05:39:28",false,"0.01"
4524390794,196785,"2026-08-01","05:39:28",false,"0.00"
4524390813,196726,"2026-08-01","05:39:29",false,"0.01"
4524390810,196789,"2026-08-01","05:39:29",false,"0.02"
4524390831,196723,"2026-08-01","05:39:30",false,"0.00"
4524390884,196726,"2026-08-01","05:39:33",false,"0.02"
4524390892,196729,"2026-08-01","05:39:34",false,"0.00"
4524390911,196785,"2026-08-01","05:39:35",false,"0.01"
4524390915,196725,"2026-08-01","05:39:35",false,"0.00"
4524390926,196780,"2026-08-01","05:39:36",false,"0.01"
4524390937,196785,"2026-08-01","05:39:37",false,"0.00"
4524390977,196785,"2026-08-01","05:39:39",false,"0.01"
4524390994,196732,"2026-08-01","05:39:40",false,"0.00"
4524390995,196759,"2026-08-01","05:39:40",false,"0.03"
4524391020,196779,"2026-08-01","05:39:42",false,"0.00"
4524391015,196746,"2026-08-01","05:39:42",false,"0.01"
4524391022,196759,"2026-08-01","05:39:42",false,"0.00"
4524391037,196725,"2026-08-01","05:39:43",false,"0.01"
4524391039,196746,"2026-08-01","05:39:44",false,"0.00"
4524391048,196779,"2026-08-01","05:39:44",false,"0.01"
4524391049,196732,"2026-08-01","05:39:44",false,"0.01"
4524391069,196760,"2026-08-01","05:39:45",false,"0.00"
4524391066,196725,"2026-08-01","05:39:45",false,"0.00"
4524391067,196755,"2026-08-01","05:39:45",false,"0.01"
4524391104,196760,"2026-08-01","05:39:47",false,"0.01"
4524391103,196755,"2026-08-01","05:39:47",false,"0.00"
4524391101,196727,"2026-08-01","05:39:47",false,"0.00"
4524391112,196779,"2026-08-01","05:39:48",false,"0.00"
4524391116,196732,"2026-08-01","05:39:48",false,"0.00"
4524391173,196755,"2026-08-01","05:39:51",false,"0.01"
4524391242,196759,"2026-08-01","05:39:57",false,"0.03"
4524391257,196780,"2026-08-01","05:39:57",false,"0.00"
4524391265,196727,"2026-08-01","05:39:58",false,"0.01"
4524391264,196785,"2026-08-01","05:39:58",false,"0.00"
